147;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";
148;"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Maintenance complete""}";"{""Maintenance Contractor"":""Maintenance complete""}";"{""Building Administrator"":""Inspect maintenance""}";"{""Building Administrator"":""Inspect maintenance""}";
149;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";COMPLETE
150;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";
151;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Maintenance complete""}";COMPLETE
152;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";
153;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";COMPLETE
154;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";
155;"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Waiting for delivery""}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Maintenance complete""}";COMPLETE
156;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Maintenance complete""}";COMPLETE
157;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";
158;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Perform maintenance""}";
159;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";COMPLETE
160;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Maintenance complete""}";"{""Building Administrator"":""Inspect maintenance""}";COMPLETE
161;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";COMPLETE
162;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";
163;"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";COMPLETE
164;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";
165;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Perform maintenance""}";
166;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";
167;"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Waiting for delivery""}";"{""Maintenance Contractor"":""Waiting for delivery""}";"{""Maintenance Contractor"":""Waiting for delivery""}";
168;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";COMPLETE
169;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";COMPLETE
170;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";COMPLETE
171;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Waiting for delivery""}";"{""Maintenance Contractor"":""Waiting for delivery""}";"{""Maintenance Contractor"":""Perform maintenance""}";COMPLETE
172;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Waiting for delivery""}";"{""Maintenance Contractor"":""Waiting for delivery""}";
173;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Perform maintenance""}";
174;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";COMPLETE
175;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";
176;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Perform maintenance""}";
177;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";
178;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";COMPLETE
179;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";COMPLETE
180;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Waiting for delivery""}";"{""Maintenance Contractor"":""Perform maintenance""}";COMPLETE
181;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";
182;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";
183;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Waiting for delivery""}";COMPLETE
184;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Perform maintenance""}";COMPLETE
185;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";
186;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";
187;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";
188;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Perform maintenance""}";"{""Maintenance Contractor"":""Waiting for delivery""}";"{""Maintenance Contractor"":""Waiting for delivery""}";
189;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";COMPLETE
190;"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":""Waiting until maintenance is due""}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Building Administrator"":{""Preparation"":{""Prepare maintenance"":""Setup facility site"",""Request maintenance"":""Send request""}}}";"{""Maintenance Contractor"":""Perform maintenance""}";COMPLETE
